RICE_AREA ,WHEAT_AREA,KHARIF_SORGHUM AREA ,RABI_SORGHUM_AREA,SORGHUM_AREA,PEARL_MILLET_AREA,MAIZE_AREA,FINGER_MILLET AREA,BARLEY_AREA,CHICKPEA_AREA,PIGEONPEA_AREA,MINOR_PULSES_AREA,GROUNDNUT_AREA,SESAMUM_AREA,RAPESEED_AND_MUSTARD_AREA,SAFFLOWER_AREA,CASTOR_AREA,LINSEED_AREA,SUNFLOWER_AREA,SOYABEAN_AREA,OILSEEDS_AREA,SUGARCANE_AREA,COTTON_AREA,FRUITS_AREA,VEGETABLES_AREA,FRUITS_AND_VEGETABLES AREA,POTATOES_AREA,ONION_AREA,FODDER_AREA
899.7,18.4,0.4,0,0.4,0,0.7,0,0,20.4,3.8,203.2,8.1,6.3,1.9,0.3,0.1,21.5,0.15,0.8,39.2,0.2,0,2.7,13.89,16.59,0.39,0.68,0
908.4,15.9,0.4,0,0.4,0,0.7,0,0,21.9,4.1,204.7,7.8,5.6,1.8,0.3,0,19.2,0.2,0.1,35.1,0.3,0,2.5,13.89,16.39,0.39,0.85,0.18
860.4,14.2,0.3,0,0.3,0,0.8,0,0,19.7,3.8,181.9,8.1,5.5,1.7,0.3,0,18.3,0.1,0.8,35.5,0.2,0,2.67,13.74,16.41,0.36,0.58,0.12
918.6,13.5,0.36,0,0.36,0,0.8,1.11,0,15.5,4.2,181.16,8.6,5.2,1.5,0.3,0,16.1,0.2,1.1,33.3,0.2,0,2.65,14.2,16.85,0.35,0.59,0.12
902,17.8,0.5,0,0.5,0,1.2,0,0,23.2,5.8,194.7,15.2,7.6,3.7,0.2,0,27.4,0.2,1.9,57.3,0.4,0,2.65,14.56,17.2,0.38,0.7,0.09
950.21,0,0,0,0,0,0.8,1.12,0,13.43,3.83,126.65,7.9,5.18,1.46,0.14,0.02,10.76,0.29,0.84,28.9,0.19,0,2.67,15.18,17.85,0.38,0.7,0.12
889.78,8.11,0.36,0,0.36,0,0.84,1.15,0,6.96,3.69,28.6,8.51,4.81,0.94,0.03,0.03,5.61,0.4,0.74,21.12,0.16,0,2.46,14.16,16.62,0.35,0.64,0.06
902.62,15.61,0.27,0,0.27,0,0.86,1.17,0,12.56,4.06,29.5,8.52,4.66,2.33,0.01,0.01,8.14,0.64,0.79,25.16,0.11,0,2.47,15.61,18.08,0.3,0.76,0.05
897.85,13.19,0.3,0,0.3,0,1.03,1.13,0,14.79,4.51,28.82,8.37,4.64,2.16,0.18,0.01,6.42,0.59,0.76,23.14,0.11,0,2.65,15.23,17.86,0.28,0.71,0.04
912.53,16.45,0.28,0,0.28,0,2.09,1.17,0,21.39,4.59,31.09,8.42,4.81,6.92,0.29,0.02,10.65,1.17,0.8,23.23,0.15,0.02,2.69,16.26,18.94,0.34,0.72,0.08
918.33,14.32,0.26,0,0.26,0,1.24,1.09,0,21.81,4.47,29.39,8.37,4.55,6.11,0.43,0.02,10.15,0.77,0.8,33.19,0.17,0.06,2.69,16.73,19.41,0.32,0.73,0.11
918.33,14.32,0.26,0,0.26,0,1.24,1.09,0,21.81,4.47,149.2,8.37,4.55,6.11,0.43,0.02,10.15,0.77,0.8,31.27,0.17,0,2.59,16.76,19.35,0.3,0.76,0.09
918.39,13.09,0.46,0,0.46,0,2.61,0.92,0,23.19,4.37,135.87,8.28,4.02,6.74,0.5,0.01,10.57,1.57,0.79,32.53,0.26,0.05,2.12,16.74,18.85,0.28,0.76,0.07
956.63,11.42,2.11,0,2.11,0.01,2.53,0.89,0,44.26,3.65,151.23,7.07,3.48,4.62,0.15,0.01,5,0.6,0.72,21.65,0.35,0.01,1.92,16.52,18.45,0.29,0.65,0.19
942.24,10.82,0.21,0,0.22,0,1.29,0.84,0,50.16,3.4,152.38,6.76,3.34,5.28,0.13,0,6.96,0.59,0.53,23.56,0.29,0,2.02,16.41,18.43,0.29,0.64,0.03
928.66,12.67,0.23,0,0.23,0,1.34,0.78,0,55.79,3.34,138.55,7.18,3.33,6.88,0.17,0.01,7.44,0.65,0.46,26.12,0.25,0.01,1.97,16.34,18.31,1.76,0.66,0.03
915.4,11.3,0.22,0,0.22,0,1.3,0,0,14.6,3.9,124.9,6.2,3.39,4.1,0.2,0,4.1,0.72,0.5,19.4,0.13,0,1.92,16.35,18.27,0.25,0.57,0.03
958.01,10.54,0.12,0,0.12,0.01,2.12,0.53,0,18.81,3.8,64.7,6.14,3,4.76,0.19,0,3.61,0.71,0.48,18.97,0.13,0,0,0,0,0.27,0.66,0
993.68,9.76,0.24,0,0.24,0.01,10.21,0.33,0,13.95,3.71,111.18,6.54,3.14,3.55,0.13,0,2.29,0.49,0.49,19.22,0.22,0,1.81,16.45,18.28,0.32,0.68,0.02
1009.22,9.21,0,0,0.07,0,13.01,0.17,0,13.69,3.4,105.11,6.4,2.07,2.53,0.13,0,1.73,0.48,0.35,13.69,0.23,0,1.73,16.9,18.61,0.26,0.72,0.02
1034.99,10.38,0,0,0.09,0.01,14.75,0.2,0,15.71,2.98,102.89,6.28,2.04,3.03,0.9,0,1.35,0.59,0.42,14.76,0.24,0,0,0,0,0.28,0.65,0
986.91,10.99,0,0,0.02,0,11.14,0.19,0,14.21,2.9,97.67,7.06,2.29,2.93,0.11,0,1,0.48,0.41,13.79,0.3,0.01,0,0,0,0.37,1.03,0.02
1009.29,8.8,0,0,0.02,0.02,7.1,0.17,0,16.66,2.99,68.84,4.7,1.69,2.57,0.08,0,0,0.33,0.38,0,0.34,0.01,1.39,18.29,19.68,0.41,0.82,0.05
959.01,14.56,0,0,0.02,0,6.13,0.19,0,31.38,2.28,75.44,4.87,1.52,3.85,0.05,0,0.41,0.14,0.15,0,0.27,0.03,0,0,0,0.51,0.65,0
624,18,1.3,0,1.3,0,11,0,0.5,21,8,138.51,6,4.3,2.9,0,0.7,27.3,0,0,43.72,3,0,3.8,9.61,13.4,0.09,0.61,0.11
624,19,1.2,0,1.2,0,11,0,0.5,23,9,158.48,6,4.2,3.1,0,0.7,37.5,0,0,54.04,3.3,0,3.82,11.63,15.46,0.11,0.58,0.18
629.5,19.9,1.4,0,1.4,0,11,0,0.8,24,8.7,148.23,4.5,4.8,4.2,0,1,36.7,0,0,53.28,2.9,0,3.74,10.06,13.8,0.13,0.46,0.19
630.5,18.8,1.4,0,1.4,0,10.9,0,0.6,25.5,8.9,141.89,4.3,4.5,3.9,0.01,0.9,34.7,0,0,50.51,2.9,0,3.86,9.88,13.74,0.12,0.45,0.12
631.5,18.7,1.6,0,1.6,0,10.8,0,0.5,26.7,8.4,183.5,3.8,4.4,5.9,0.02,0.9,42.2,0,0,57.7,2.3,0,4.05,10.07,14.12,0.12,0.56,0.1
633.8,22.6,1.8,0,1.8,0,10.7,0,0.4,26.2,8.4,190.5,3.7,4.1,4.1,0.02,1,45.6,0,0,61.7,2.4,0,3.83,10.49,14.32,0.14,0.58,0.09
635.6,28,1.7,0,1.7,0,10.9,0,0.5,27.5,8.2,190.6,3.5,3.4,4.4,0,0.8,47.6,0,0,61.3,2.4,0,3.65,11.67,15.32,0.15,0.55,0.05
639.3,31.6,1.7,0,1.7,0,10.8,0,0.6,31,8.4,200.9,3.3,3.3,4.3,0,0.8,49,0,0,63.5,1.1,0,3.67,11.42,15.1,0.2,0.49,0.07
638.2,25.9,1.7,0,1.7,0,10.7,0,0.7,31.7,8.4,154.5,3.5,3.3,4.5,0.1,1,42.3,0,0,56.9,2.4,0,3.65,11.83,15.47,0.21,0.52,0.23
640.8,38.1,1.8,0,1.8,0,10.7,0,0.8,34.7,8.3,178.1,3.4,3.6,5.3,0,0.9,46.6,0,0,61.2,2.2,0,3.66,11.88,15.54,0.25,0.54,0.17
643.2,24.4,1.8,0,1.8,0,10.9,0,4.2,32.6,6.7,157.2,3.5,4.3,2.1,0,0.7,38.6,0,0,51.1,2.5,0,3.7,11.91,15.61,0.22,0.53,0.15
647.2,31.9,1.9,0,1.9,0,11.1,0,0.6,36.4,7.8,181.9,3.5,3.1,4.3,0.1,0.7,42.6,0,0,56.2,3.8,0,3.6,12.27,15.87,0.23,0.57,0.1
652.9,26.4,2,0,2,0,10.9,0,0.5,37.5,6.1,187.5,3.6,6.5,4.1,0.1,0.7,45.1,0,0,61.9,1,0,3.54,12.36,15.89,0.28,0.52,0.07
654.2,12.7,1.8,0,1.8,0,11,0,0.3,47,6.8,63.1,3.6,6.8,3.8,0.1,0.6,23,0,0.1,34.8,1.2,0,3.41,11.4,14.82,0.22,0.43,0.08
656.8,26.2,1.9,0,1.9,0,11,0,0.5,39,6.4,162.8,3.5,7,4.9,0.1,0.5,34.7,0,0,47.5,0.9,0,3.29,12.66,15.96,0.32,0.54,0.05
658.1,23.2,1.9,0,1.9,0,11,0,0.4,43.8,7.1,166.9,3.5,7.6,4.7,0.1,0.3,36.4,0,0,50.4,0.4,0,3.32,13.28,16.6,0.39,0.49,0.04
650.7,19.4,1.7,0,1.7,0,10,0,0.5,51.6,5.9,134.1,3.1,6.8,4.5,0.2,0.3,30.3,0,0.7,46.5,0.4,0,3.12,12.07,15.19,0.33,0.42,0.03
662.8,21.8,1.8,0,1.8,0,11,0,0.5,48.7,8.7,181.5,3,6.8,4.8,0.2,0.4,37.4,0,1.7,54.8,0.9,0,3.23,12.98,16.21,0.47,0.43,0.06
655.2,16.7,1.8,0,1.8,0,10.7,0,0.7,43.6,7.1,150.3,4.5,3.6,3.9,0,0.2,29.5,0,0.5,45.4,0.6,0,3.27,12.95,16.22,0.53,0.49,0.13
661.2,20.7,1.8,0,1.8,0,11.7,0,0.7,50.1,5.5,187.2,4.1,3.4,4.7,0.1,0.4,30.9,0,0.8,49.6,0.8,0,3.26,13.44,16.7,0.54,0.43,0.03
708,22,1.9,0,1.9,0,12,0,0.7,55,6,145.5,3.9,3.2,5.5,0.1,0.3,28.2,0,0.5,39,0.6,0,3.27,12.37,15.64,0.54,0.4,0
663,24.4,1.5,0,1.5,0,12,0,0.7,58,6,160,4,3.1,6.4,0.2,0.2,23.9,0,0.3,39.4,1.3,0,3.12,12.67,15.79,0.58,0.41,0
647.6,24.7,1.6,0,1.6,0,12,0,0.5,62.5,6.3,162.5,3.9,3.1,5.3,0.4,0.2,23.4,0,0.3,41.2,0.8,0,3.33,12.67,16,0.63,0.5,0.03
671.5,17.4,1.6,0,1.6,0,12,0,0.4,49.7,6.3,167.1,4.2,3.2,5.4,0.1,0.2,22.1,0,0.4,38.4,1.4,0,3.18,13.16,16.34,0.6,0.47,0.03
689.5,18.7,1.2,0,1.2,0,11.9,0,0.3,46.4,5.6,208.6,4.9,3.8,6.33,1.7,0.3,22.3,0.01,0.27,41.2,0.43,0,3.31,13.61,16.92,0.63,0.14,0
690.6,17,1.1,0,1.1,0,12.2,0,0.3,43.6,5.8,184.8,4.7,3.9,5.51,1.1,0.2,19.7,0.03,0.29,37,0.85,0,13.18,5.43,18.61,0.61,0.4,0
691.8,16.8,1.1,0,1.1,0,11.9,0,0.3,40.3,5.7,168.5,5.1,4.1,5.91,0.1,0.2,18.6,0.03,0.7,36.6,0.94,0,3.14,15.24,18.39,0.65,0.18,0
698.1,20.6,1.2,0,1.2,0,11.9,0,0.2,41.7,7.4,199.3,4.3,3.6,6.61,0.4,0.1,21.5,0.1,0.91,39.3,0.8,0,3.03,13.63,16.66,0.62,0.24,0
719.7,18.8,1,0,1,0,11.3,0,0.2,44,5.6,197.9,3.6,3,4.1,0.1,0.2,24.8,0.03,1.6,39.3,0.6,0,3.17,14.98,18.14,0.7,0.32,0
691.7,16.8,1.1,0,1.1,0,11.9,0,0.2,40.3,5.8,167.9,5.1,3.5,5.9,0.1,0.2,17.6,0,2.3,36.3,1.3,0,3.32,15.45,18.77,0.65,0.18,0.01
688.3,15.3,1,0,1,0,11.4,0,0.2,38.2,5.3,171.8,4.6,3.4,6.1,0.3,0.1,17.6,0,5.9,38.8,1.8,0,3.15,15.17,18.33,0.68,0.64,0.04
704.1,13.5,1.2,0,1.2,0,11.3,0,0.2,34.6,5.4,161.35,4.7,3.6,5.6,0.1,0.2,17.1,0,7.2,40.21,0.98,0,2.9,14.24,17.14,0.67,0.29,0.04
748.99,14.74,0.93,0,0.93,0,11.29,0,0,36.15,5.91,209.66,4.62,5.76,8.77,0.1,0.1,22.35,0,9.13,53.94,2.13,0,2.92,14.36,17.29,0.69,0.42,0.02
753.87,0,0,0,0,0,11.16,0,0,36.46,7.19,113.64,3.62,3.27,5.16,0.7,0.08,24.39,0.03,3.2,34.16,1.84,0,2.84,14.13,16.97,0.73,0.68,0.02
704.25,12.59,1.01,0,1.01,0.01,10.79,0,0.22,28.15,6.66,21.28,4.91,2.22,5.07,0.07,0.07,9.49,0.05,1.14,23.62,0.55,0,2.84,14.26,17.08,0.71,0.34,0
711.68,17.63,1.01,0,1.01,0.01,10.92,0,0.22,32.57,7.85,19.28,4.73,3.54,5.71,0.04,0.04,9.81,0.16,1.42,25.51,0.53,0,2.72,14.67,17.38,0.74,0.34,0.01
704.96,17.57,0.94,0,0.94,0.01,10.68,0,0.26,31.8,8.48,21.61,5.16,3.69,5.75,0.09,0.04,7.98,0.16,1.24,24.09,0.76,0,2.67,14.91,17.58,0.82,0.68,0.01
710.4,20.06,0.89,0,0.89,0.01,10.56,0,0.26,36.98,8.33,20.74,4.89,3.66,7.08,0.17,0.04,9.3,0.18,2.09,25.13,0.86,0,2.6,15.26,17.86,0.87,0.56,0.01
711.59,18.88,0.86,0,0.86,0.01,10.28,0,0.23,41.26,7.82,20.4,4.55,3.82,7.17,0.14,0.04,8.36,0.24,3.97,28.54,1.31,0,2.54,15.66,18.18,1.03,0.69,0.02
711.59,18.88,0.87,0,0.87,0.01,10.28,0,0.23,41.26,7.82,134.02,4.55,3.82,7.17,0.14,0.04,8.36,0.24,3.97,29.32,1.31,0,2.53,16.43,18.96,0.97,0.61,0.03
712.81,17.57,0.86,0,0.86,0.01,10.12,0,0.24,41.84,8,124.82,3.49,3.4,7.96,0.14,0.03,8.91,0.44,5.54,31.03,2.3,0,2.43,16.46,18.88,0.94,0.88,0.01
716.37,17.38,0.94,0,0.94,0.01,9.71,0,0.23,40.74,7.72,128.3,3.66,3.44,6.52,0.09,0.04,8.84,0.53,9.67,32.85,2.99,0,2.29,17.23,19.51,1.08,0.91,0.02
749.56,17.54,0.72,0,0.72,0.07,9.7,0,0.17,40.68,7.47,121.9,3.31,3.25,6.23,0.34,0.02,8.32,0.43,10.95,32.93,2.63,0,2.19,17.38,19.58,1.13,0.91,0.02
696.49,24.25,0.77,0,0.78,0.02,11.67,0,0.23,46.21,9.88,113.26,6.31,3.08,5.98,0.32,0.03,7.57,0.44,10.93,34.7,2.49,0,2.21,17.29,19.49,3.52,0.98,0.01
705.67,24.88,0.83,0.23,0.83,0,11.63,0,0.23,19,10.57,134.42,5.89,3.57,6.31,0.3,0,7.26,0.46,13.93,38.95,1.18,0,2.18,18.2,20.37,1,1.04,0
749.08,19.08,0.76,0,0.76,0.01,9.3,0,0.24,38.22,8.08,71.9,3.03,3.14,6.4,0.13,0.03,5.8,0.41,15.56,35.34,1.05,0,0,0,0,1.03,1.05,0
747.27,18.7,1.08,0,1.08,0.02,8.8,0,0.23,38.36,7.85,136.88,3,3.12,5.72,0.17,0.04,5.37,0.38,15.85,36.12,1.26,0,2.03,18.8,20.84,1.05,1.09,0
726.15,19.88,0,0,0.9,0.05,8.94,0,0.23,38.6,7.81,133.43,2.98,3.12,5.57,0.14,0.03,5.71,0.37,15.07,35.07,1.49,0,1.99,18.74,20.73,1.05,1.11,0
728.84,18.11,0,0,0.76,0.05,9.03,0,0.23,41.53,7.75,130.13,2.94,3.05,5.8,0.19,0.03,5.08,0.35,16.48,34.82,1.86,0,0,0,0,0.98,1.08,0
731.83,17.82,0,0,0.79,0.02,8.62,0,0.21,39.47,7.58,127.17,2.85,2.88,5.5,0.24,0.03,4.17,0.35,16.24,32.94,4.29,0,0,0,0,0.98,1.02,0
727.5,16.2,0,0,0.68,0.02,8.1,0,0.16,40.64,8.1,131.3,2.79,2.74,4.95,0.04,0.11,0,0.34,14.01,0,6.5,0,1.34,18.67,20.02,0.87,1.05,0
727.94,15.8,0,0,0.66,0.02,7.61,0,0.18,39.08,7.14,90.31,2.38,2.54,4.44,0.11,0,1.63,0.3,13.94,0,7.57,0,0,0,0,0.6,0.79,0
332,1,0.1,0,0.1,0,8,0.9,0.2,3,3,68.87,11,6,6.7,0,0.1,0.3,0,0,49.14,1.4,0.8,1.23,4.16,5.39,0.48,0.54,0.04
333,1,0.2,0,0.2,0,8,0.9,0.2,3,3,69.34,12,6.4,6.7,0,0.1,0.4,0,0,50.53,1.5,0.7,1.87,4.07,5.93,0.48,0.49,0.03
339.4,1.5,0.2,0,0.2,0,8.8,1.1,0.2,3.4,3,68.04,13.1,5.9,7,0.01,0.1,0.2,0,0,49.93,1.6,0.7,1.79,4.35,6.14,0.52,0.48,0.03
340,1.5,0.3,0,0.3,0,8.9,1.1,0.2,3.4,2.5,66.91,13.1,5.5,6.8,0,0.1,0.3,0,0,51.1,1.7,0.6,1.64,4.39,6.02,0.53,0.49,0.03
342.2,1.3,0.2,0,0.2,0,9,1.1,0.2,3.3,2.5,68.6,12.5,5,7.3,0.01,0.1,0.3,0,0,49.7,1.5,0.4,1.63,4.58,6.21,0.56,0.53,0.05
344.6,1.8,0.3,0,0.3,0,9.1,1.2,0.2,3.5,2.6,69.4,12.5,3.6,7.4,0.01,0.1,0.3,0,0,48.5,1.6,0.3,1.74,4.79,6.53,0.64,0.56,0.04
345.3,4.4,0.3,0,0.3,0,9,1.1,0.2,3.8,2.3,65.9,12.7,3.5,7.4,0,0.1,0.3,0,0,48.7,1.6,0.3,1.64,4.92,6.55,0.64,0.55,0.03
345.9,5,0.3,0,0.3,0,9.1,1.2,0.2,3.9,2.6,68.7,12.9,3,7.3,0,0.1,0.5,0,0,48.5,1.5,0.3,1.61,4.8,6.41,0.64,0.51,0.03
347.7,5,0.3,0,0.3,0,8.9,1.2,0.2,3.9,2.5,64.8,12.9,2.8,7.2,0,0.1,0.5,0,0,47.8,1.5,0.2,1.69,4.74,6.43,0.65,0.47,0.03
350.8,5.4,0.3,0,0.3,0,8.9,1.3,0.2,3.7,2.3,65.4,12.9,2.8,7.5,0,0.1,0.9,0,0,49.7,1.5,0.2,1.52,4.77,6.29,0.67,0.59,0.02
353.4,4.2,0.3,0,0.3,0,9.1,1.5,0.2,3.2,2.2,62,12.8,2.6,5.7,0,0.1,0.6,0,0,44.1,1.5,0.2,1.61,5.07,6.67,0.71,0.54,0.02
356.7,6.2,0.3,0,0.3,0,9,1.6,0.2,3.4,2.1,63.9,12.7,2.5,6.6,0,0.1,0.9,0,0,45.9,1.2,0.2,1.53,5.42,6.95,0.72,0.49,0.03
360.3,5.5,0.3,0,0.3,0,8.9,1.6,0.2,3.4,2.2,65.7,12.2,2.3,6.5,0,0.1,0.9,0,0,45.4,1.4,0.1,1.61,5.51,7.12,0.75,0.48,0.04
362.4,3.3,0.4,0,0.4,0,8,1.6,0.1,4.3,2.1,55.1,11.6,2.4,6,0,0.1,0.8,0,0,43,1.4,0.1,1.56,5.33,6.89,0.74,0.43,0.03
368,4.5,0.4,0,0.4,0,9,1.6,0.1,3.5,2.1,62.6,11.3,2.5,6.2,0,0.1,0.9,0,0,44.2,1.3,0.1,1.59,5.66,7.25,0.83,0.53,0.04
372.8,4.8,0.4,0,0.4,0,8,1.6,0.1,4,2,63,11.3,2.7,6.1,0,0,1,0,0,45.5,1,0.1,1.52,6.26,7.77,0.94,0.63,0.04
371,4.7,0.4,0,0.4,0,8,1.6,0.1,4.7,2,59.9,10.4,2.4,5.9,0,0,0.9,0,0.1,45.6,0.9,0.1,1.44,6.17,7.6,1,0.54,0.04
375.1,3.9,0.3,0,0.3,0,8,1.7,0.1,4.4,1.9,63.2,10.3,2.4,5.9,0,0,0.9,0,0.2,47.8,0.6,0,1.44,6.59,8.03,1.04,0.5,0.05
378.9,3,0.3,0,0.3,0,8.8,1.7,0.1,3.3,1.9,63.4,11.6,3.3,6,0,0,0.6,0,0.2,47.4,0.6,0,1.43,6.92,8.34,1.18,0.5,0.05
387.5,3.1,0.3,0,0.3,0,8.9,1.7,0.1,3.3,1.9,65.3,11.8,3.5,6.2,0,0,0.7,0,0.2,47,0.4,0,1.44,7.28,8.72,1.28,0.51,0.05
392,3,0.3,0,0.3,0,9,1.7,0.1,4,2,64,10,3.2,6.3,0,0,0.8,0,0.2,48.8,0.8,0,1.45,7.44,8.89,1.21,0.52,0.1
392,3,0.3,0,0.3,0,8.9,1.3,0.1,4,2,62.6,10,2.8,6.3,0,0,0.8,0,0,52,0.7,4,1.51,7.51,9.02,1.25,0.45,0.04
407.3,2.8,0.3,0,0.3,0,8.6,1.4,0.1,4.3,2,60.1,11.1,2.9,6.6,0,0,0.9,0,0,51.6,0.7,0,1.42,7.51,8.93,1.27,0.47,0.04
418.2,2.5,0.3,0,0.3,0,8.7,1.4,0.1,3.7,2.1,61.3,12.2,2.7,6.5,0,0,0.9,0,0,51,0.9,0,1.43,7.53,8.96,1.33,0.5,0.04
412.5,2.3,0.3,0,0.3,0.07,8.4,0,0,3,2.3,62.4,16.1,2.7,6.56,0,0,1.1,0.04,0.02,52.3,0.28,0,1.41,7.82,9.23,1.37,0.5,0
413.3,2.1,0.2,0,0.2,0.04,8.3,0,0,2.9,2.5,60.9,15.5,2.7,6.5,0,0,1.1,0.16,0.03,53.4,0.39,0,1.55,8.25,9.8,1.39,0.56,0
413.9,1.9,0.2,0,0.2,0.05,8.4,0,0,2.4,2.7,60.8,15.2,2.8,5.27,0,0,1,0.17,0.02,50.6,0.5,0,1.63,8.45,10.08,1.53,0.6,0
417.9,2.2,0.2,0,0.2,0.06,8.3,0,0,2.4,2.7,62.1,14,3.1,6.08,0,0,1.3,0.17,0.01,50.7,0.56,0,1.58,8.55,10.13,1.48,0.63,0
419.9,2.2,0.2,0,0.2,0.1,7.7,0,0,2.4,2.7,59.9,11.3,2.8,6,0,0,1.3,0.04,0,47.5,0.6,0,1.63,8.91,10.54,1.61,0.67,0
417.2,2.4,0.2,0,0.2,0.1,7.8,0,0,2.4,2.8,60.6,11.2,2.8,6.1,0,0,1.4,0.1,0,47.7,0.6,0,1.5,9.46,10.96,1.7,0.72,0.04
420.4,3.6,0.2,0,0.2,0.1,7.7,0,0,2.4,2.9,64.5,11.3,2.9,5.8,0,0,1.4,0.1,0,56,0.9,0,1.52,9.72,11.25,1.71,0.75,0.03
419.7,2.2,0.16,0,0.16,0,7.7,0.89,0,2.2,2.8,58.86,11,2.9,5.7,0,0,1.6,0.1,0,45.45,1.1,0,1.56,9.38,10.94,1.64,0.68,0.04
592.6,3.3,0.3,0,0.3,0,14.4,0,0,3.7,4.9,84.7,12.5,3.1,10.7,0,0,2.9,0,0,76.2,0.8,0,1.58,10.07,11.65,1.8,0.64,0.04
420.8,0,0,0,0,0,7.63,1.08,0,2,3.42,56.68,9.8,2.95,5.74,0,0.03,1.43,0.22,0.02,46.3,0.51,0,1.56,10.54,12.1,1.83,0.71,0.03
421,2.1,0.14,0,0.14,0.04,7.55,1.13,0.02,1.71,4.33,73.34,11.44,3.28,5.43,0,0,1.3,0.36,0.2,21.99,0.53,0,1.47,10.98,12.45,2.01,0.68,0
420.68,2.79,0.12,0,0.02,0.06,7.48,0.94,0.02,1.74,5.17,73.15,11.3,3.34,5.67,0,0,1.41,1.04,0.02,22.79,0.35,0,1.53,11.66,13.2,2.02,0.76,0.01
419.69,3.07,0.17,0,0.17,0.04,7.44,0.84,0.02,1.91,6.44,64.13,11.68,3.76,6.16,0.1,0,1.66,0.91,0.11,24.37,0.46,0,1.5,12.09,13.59,2.15,0.81,0.01
422.96,3.85,0.17,0,0.17,0.04,7.46,0.8,0.02,2.22,5.95,74.49,13.96,3.59,6.89,0.11,0,1.74,3.25,0.08,48.34,0.57,0,1.49,13.27,14.75,2.31,0.98,0.01
421.56,3.33,0.19,0,0.19,0.04,7.32,0.7,0.02,1.93,6.27,73.27,12.57,4.04,6.18,0.05,0,1.5,3.09,0.05,54.35,0.58,0,1.46,13.1,14.56,2.43,0.93,0.07
421.56,3.33,0.19,0,0.19,0.04,7.32,0.7,0.02,1.93,6.27,54.71,12.57,4.04,6.18,0.05,0,1.5,3.09,0.05,51.86,0.58,0,1.56,13.3,14.86,2.54,0.95,0.06
421.04,3.31,0.13,0,0.13,0.07,7.12,0.62,0.02,1.87,6.23,53.56,11.81,3.94,6.89,0.02,0,1.61,4.01,0.03,52.68,0.81,0,1.62,14.28,15.9,3.11,0.96,0
423.06,3.17,0.12,0,0.12,0.04,7.08,0.61,0.02,10.1,6.89,57.36,11.98,3.25,6.6,0.04,0,1.64,4.09,0.03,27.63,0.72,0,1.72,14.18,15.89,3,0.98,0
423.29,3.51,0.12,0,0.12,0.05,7.05,0.7,0.02,9.75,7.04,55.7,11.37,3.19,6.69,0.04,0,1.64,3.13,0.03,26.07,0.68,0,1.76,14.21,15.96,2.02,0.93,0
420.75,3.72,0.45,0,0.45,0.04,6.78,0.5,0.02,9.64,6.77,50.72,8.46,3.02,6.2,0.03,0,1.55,2.91,0.02,22.18,0.61,0,1.82,16.23,18.06,0.72,1.37,0
435.05,3.4,0.1,0.02,0.11,0,7,0,0.02,1.73,6.49,48.97,8.3,3,6.2,0,0,1.5,2.9,0,46.26,0.62,0,1.64,15.11,16.76,3.07,1,0
421.32,3.63,0.11,0,0.11,0.04,6.84,0.37,0.02,1.64,6.47,48.66,11.09,3.17,6.3,0.02,0,1.36,2.09,0.01,46.42,0.35,0,0,0,0,3.11,1.04,0
422.65,3.44,0.1,0,0.1,0.35,6.33,0.34,0.01,1.66,6.44,46.47,11.59,3.17,6.34,0.02,0,1.29,2.04,0,46.53,0.28,0,1.58,15.09,16.67,2.89,1.02,0
418.44,6.67,0,0,0.13,0.04,6.55,0.36,0.02,1.66,7.72,43.98,11.39,3.07,6.14,0.02,0,1.32,1.9,0,44.89,0.3,0,1.5,15.55,17.05,3.08,1.07,0
408.9,3.62,0,0,0.12,0.03,6.55,0.34,0.02,1.69,7.22,45,11.31,2.88,6.34,0.01,0,1.31,1.67,0.01,45.71,0.37,0,0,0,0,3.04,0.45,0
409.45,3.56,0,0,0.11,0.03,6.5,0.32,0.01,1.59,7.39,43.98,11.03,3.14,5.98,0.01,0,1.29,1.48,0.01,46.09,0.25,0,0,0,0,2.83,0.45,0
424.24,3.87,0,0,0.1,0.05,6.46,0.31,0,1.61,7.29,43.83,11.05,2.72,5.38,0.01,0,0,1.5,0.01,0,0.54,0,1.61,14.94,16.56,3.07,0.52,0
411.12,3.91,0,0,0.1,0.03,6.29,0.24,0,1.16,6.77,41.72,10.18,2.72,4.95,0.01,0,0.97,0.7,0,0,0.43,0,0,0,0,2.91,0.5,0
284,2,3.2,0,3.2,0,33,2.2,3.1,2.5,9,63.06,2,5.7,7.1,0,0,0.6,0,0,38.14,0.6,2,0.8,3.89,4.69,1.44,0.3,0
278,7,4.1,0,4.1,0,35,2.2,6.8,6,10.1,61.96,3,6.4,19.1,0,0,1.6,0,0,53.76,0.5,1,0.84,4.22,5.06,1.53,0.32,0
284.3,5.9,4.4,0,4.4,0,35.1,2.3,7.6,5.7,9.4,60.88,2.7,7.1,22.7,0,0,1.8,0,0,58.99,0.6,1.4,0.87,4.5,5.36,1.66,0.36,0
284.9,6.5,4.7,0,4.7,0,35.4,2.3,8.2,6,9.6,64,2.7,6.7,22.3,0,0,2.1,0,0,59.7,0.7,1.2,0.86,4.63,5.49,1.72,0.38,0
288.2,6.9,4.9,0,4.9,0,36,2.4,6.7,6.4,9.6,65,3.2,6.8,22.7,0,0,2.5,0,0,61.9,0.7,1.1,0.87,4.98,5.85,1.84,0.41,0
